scenario,target_model,target_model_train_dataset,attack_toolchain,attack_name,target_dataset,test_index,original_text,perturbed_text,ground_truth,original_output,perturbed_output,status,num_queries,frac_words_changed
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1050,"L'idée est plutôt intéressante, mais le film dans son ensemble manque de crédibilité et de profondeur, à l'image du personnage de Lhermitte, bien trop naïf!","L'dée est plutôt intéressante, mais le film dans son ensemble zanque e créaibilité et ed profondeur, à l'image du personnage de Lhermitte, bien trop naïf!",0,"[0.9995782971382141, 0.000421757809817791]","[0.49174124002456665, 0.5082587003707886]",success,50,0.2
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1051,"Un film très beau, très bien réussi. Coppola a réussi à me transporter dans son film, j'ai eu l'impression d'être dans son film. Acteurs très bons qui ont bien réussi à donner beaucoup de charme. La réalisation est très belle, le passage de la couleur à l'effet de Sin City est juste génial. On retrouve bien l'univers de Coppola, j'ai passé un bon moment, j'adore!!!","n fil très beYu, très bien réussi. Coppola a réussi à me tarnsporter dans son film, j'ai eu l'impression 'être dans son film. Acteurts ntrès bos qui not bien rVéussi à donner beaucoup de charme. La réalisation est tèrs bellK, le passag de la couleur à l'effet de Sin City est juste Jénial. Mn retoruve bien l'univers de Coppola, j'ai pasxsé n boF mometn, j'aodre!!!",1,"[0.000494912383146584, 0.9995050430297852]","[0.5789474248886108, 0.42105257511138916]",success,172,0.3230769230769231
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1052,"franchement belle surprise, un generique qui dechire, une bo géniale et liam cunnigham, (sr davos dans got) est juste impressionnant., aprés le générique, le début traine, et on commence a s'ennuyer un peut, les dialogues sont un peut lourd et parfois tirés par les cheveux,les personnages un peut trop stéréotypé, mais passé ce stade l'ambiance et le reste font que l'on accroche vite , le gore est là sans trop le pousser, le film est bien monté, reste juste qu'il aurait pu étre presque 5/5 si le budget avait été conséquent , pour une production comme sa bravo, à l'époque des found footage dont le principe à été usé jusqu'a la corde et qui ne fonctionnent méme plus, sa fais du bien. à conseiller","farnchement bellKe surprise, un generique qui dechire, une bo géniale et liam cunnigham, (sr davos dans got) est juste impressionUnant., aprés le générique, Le débvut traine, et on commence a s'ennuyer u peGt, les dialogues sont u pceut lourd t parfis tirés par les cheveux,les persoTnages u pedt trop stéréotypé, masi passé e stade l'mbiance et le reste font que l'on accroche vite , le gTore est là sans trop le pousser, le film est bien monAé, reste juste qu'il aurait pu éter presque 5/5 si le budget avait été conséquent , pour une production comme sa bravo, à l'époque des found footage dont le principe à été usé jusqu'a la corde et qui ne fonctionnent méme plus, sa fais du bien. à Uconseiller",1,"[0.0011447012657299638, 0.9988553524017334]","[0.5584534406661987, 0.44154661893844604]",success,226,0.1693548387096774
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1053,"un vrai navet !!! je n'arrive pas à comprendre comment on pourrait lui trouver un seul point positif.Déjà deux balles dans le sac suivi d'une chute de plusieurs centaines de mètres = mort assuré. On a plus de chance de gagner à l'Euromillion que de survivre à cela .... Une des deux balle est en uranium appauvri, il garde des éclats (d'uranium appauvri) dans le corps longtemps ... très longtemps ... sans aucun problème !!! n'y a t'il que moi que cela choque ? Le ""Méchant"" est tout simplement insipide, c'est à ce demander comment un mec aussi débile peu à la fois pauser des bombes au MI6 et dans le Métro Londonien et s'entourer d'une équipe de bras casser qui sont juste bon à se prendre des balles. Quand on lui tend un piège aussi grossier qu'idiot, dans un Château au milieu de nul part avec des pièges que même Mac Guyver n'aurait pas osé faire, lui il envoi d'abord ses collègues mourir bêtement ... avant de faire son entrer en hélicoptère de guerre qui devait être ""Made in China"" car quelques éclats le transperce de part en part ... c'est un ancien agent du MI6 super entrainer mais Il ne connais pas les snipers ou les missiles ? En fait ce James Bond est un fils d'aristocrates anglais avec tenue de chasse, Château, passage secret, major d'homme etc ... nan mais sans blague ... En plus je pensait que le nom ""James Bond"" était un pseudonyme que l'on donne aux agents, mais là c'est vraiment son nom véridique !!! Son père, enterré dans le cimeterre familiale privé, près de la Chapelle Privée, de son Château Privé s'appelait Bond !!!! pfff Là c'est plus possible nan sérieux ....Enfin bref, j'ai tellement été déçu que j'ai pris le temps de poster un commentaire ici, ce que je fais jamais. Fuyez pauvres fous !!! cet ennemi est plus fort que vous !!!","un vrai navet !!! e F'arrive pas à comprendre comment on pourrait lui trouver un seul point positCf.Déjà deux balles dans le sac suivi d'une chute de plusieurs centaines de mètres = mort assuré. On a plus de chance de gagner à l'Euromillion que de survivre à cela .... Une des deux balle est en uranium appauvri, il garde des éclats (d'uranium appauvri) dans le corps longtemps ... très longtemps ... sans aucun problème !!! n'y a t'il que moi que cela choque ? Le ""Méchant"" est tout simplement inispide, c'st à ce demander comment un mec aussi débile peu à la fois pauser des bombes au MI6 et dans le Métro Londonien et s'entourer d'une équipe de bras casser qui sont juste bon à se prendre des balles. Quand on lui tend un piège aussi grossier qu'idiot, dans un Château au milieu de nul part avec des pièges que même Mac Guyver n'aurait pas osé faire, lui il envoi d'abord ses collègues mourir bêtement ... avant de faire son entrer en hélicoptère de guerre qui devait être ""Made in China"" car quelques éclats le transperce de part en part ... ce'st un ancien agent du MI6 super entrainer mais Il ne connais pas les snipers ou les missiles ? En fait ce James Bond es un fipls d'aristocrates anglais avec tenue de chasse, Château, passage secret, major d'homme etc ... nan mals sans blague ... E plus je pensait que le nom ""James Bond"" était un pseudonyme que l'on donne aux agents, mais là c'ets vraiment on onm véridique !!! So père, enterré dans le cimeterre familiale privé, près de la Chapelle Privée, de son Château Privé s'appelait Bond !!!! pfff Là c'est plus possible nan sérieux ....Enfin bref, j'aY teQlement éé déu que juai pris le temps de poster un commentaire ifci, ce qZue je faiPs jamis. uyez pauvres fous !!! cet enneMi est plus fort que vous !!!",0,"[0.9997074007987976, 0.0002925338048953563]","[0.4654264748096466, 0.5345735549926758]",success,473,0.0816993464052287
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1054,Film complètement nul ! On dirait qu'il est tourné au camescope ! Le scénario est bidon ! Les acteurs n'en parlont pas ! C'est ridicule ! Même les moments entre les scènes de film classé X sont meilleures ! Enfin faut pas avoir honte de faire un film pareil ! C'est qui fait peur c'est sa nullité !,FMlm coplètement nul ! fn dirait qu'il est tounré a camescope ! Qe Ncénario est bidon ! Les acLeurs n'Zn parlont pas ! C'est ridicule ! MBême leMs omments entre le Ccènes dB film claqsé X sont meilleurKes ! Enfiv xfaut pa avoir honte de favre un jilm pareil ! MC'est qui fqait Qeur c'est sa nullitxé !,0,"[0.9996751546859741, 0.0003248806460760534]","[0.4718703031539917, 0.5281297564506531]",success,207,0.52
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1055,"Ben Affleck s'impose dès son premier film comme un excellent réalisateur et scénariste. C'est son frère, Casey Affleck, qui campe le rôle du personnage principal et je dois dire que je suis agréablement surpris. Je ne suis pas un grand fan de Casey Affleck mais là il est très bon et c'est pour moi le meilleur rôle de sa jeune carrière. La réussite du film le doit à son scénario qui est très bien construit et intelligent même s'il est peut être parfois un peu prévisible. Tout ça est très bien ficelé en tout cas. De plus, le film pose de vraies questions qui peuvent nous diviser. Un grand bravo pour ce premier film.","zen Affleck s'impose dès son premier film comme un excellent réalisateur et scénariste. C'est son frère, Casey Affleck, qui campe le rôle du personnage principal et je dois dire que je suis agréablement surpris. Je ns suis pas un grand fan de Casey Affleck amis l il est très bon et c'est pour moi lue meilleur rôle de sa jeune crarière. La réussie du film le doit à son sénario qui est très bien construit et intelligent mmêe s'il est pet être parfois in peu prévisible. Totu ça esU très bine fcielé ben tout cQas. be plus, le Mfilm pose de vries questins qui peuvent nius diviser. Un grand bravo pour ce pemier filu.",1,"[0.0006380565464496613, 0.9993619322776794]","[0.047546178102493286, 0.9524537920951843]",failed,279,0.2105263157894736
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1056,J'ai vu ce film a sa sortie.. Avec la carte illimitée en me disant que je ne serais surment pas déçue...heureusement que je n'ai pas payé la place..je me suis ennuyée du début a la fin..j'ai même eu le temps de somnoler 5mn...c'est dire!!,J'ai vd ce film a sa sortie.. Avec la carte illimitée en me disant que je ne serais surment pas déçue...heureusement que je n'ai pas payé la plahe..je me suiIs ennyuée du début a la fin..j'ai même eu le temps de somnoler 5mn...c'est ire!!,0,"[0.9997072815895081, 0.00029273275868035853]","[0.4752357304096222, 0.5247642397880554]",success,77,0.1041666666666666
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1057,La fin m'a beaucoup trop déçu et le film en générale manque dinventivité.,La fin 'ma beaucoup trop xéçu eV le film en générale mTanque dinventqvité.,0,"[0.9997521042823792, 0.0002478665846865624]","[0.2957225441932678, 0.7042774558067322]",success,34,0.3846153846153846
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1058,"Bon scénario, l'idée de dérouler l'histoire dans un ordre non chronologique est accrocheuse, le casting est bien. Mais 3h qu'est-ce que c'est long!!! Le rythme assez lent, on s'y fait au début mais ça lasse vite, difficile de tenir sans décrocher.","Bon scénario, l'idée de dérouler l'histoire dans un ordre non chronologique est accrocheuse, le casing est bien. MaCs 3h qu'est-ce que c'est long!!! Le rythme assez lent, on s'y fait au début mais ça lSsse vite, difficile de tenir sans décrocher.",0,"[0.9979221224784851, 0.0020779359620064497]","[0.2956118881702423, 0.7043880820274353]",success,52,0.073170731707317
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1059,"Incassable est un film plutôt réussi de la part de M. Night Shyamalan, même s'il quasiment impossible pour le réalisateur de faire aussi bien que « Sixième Sens ». C'est tout de même un film très intéressant, et à l'heure où arrivent en salles pléthore de films de super-héros qui se ressemblent tous un peu, celui-ci en comparaison fait vraiment figure d'exception. Bruce Willis est impeccable en héros incroyablement humain. C'est sans doute le super-héros auquel on s'identifie le plus. Et je crois que c'est là la vraie force de ce film, les personnages. Car de l'autre côté, on retrouve un Samuel L. Jackson particulièrement émouvant en grand manitou. Les deux acteurs sont juste parfaits. Le film insiste peu sur des scènes d'action car le propos n'est vraiment pas là. L'histoire est assez intéressante et la mise en abyme avec les comics est judicieusement traitée. À noter également une plutôt bonne composition de James Newton Howard. Une belle réussite de Shyamalan.","Incassable set nu film plutôt rLéussi de la part de M. Night Shyamalan, même s'il quasiment impossible pour le réalisateur de faire atussi bien que « Sixième Sens ». C'est tout de même un film rès intéressant, et à l'heure où arrivent en salles pléthore de films de super-héros qui se ressemblent tous un peu, celui-ci en comparaison fait vraiment figure d'exception. Bruce Willis est impeccable en héros incroyablement humain. C'est sans doute le super-héros auquel on s'identifie le plus. Et je crois que c'est là la vraie force de ce film, les personnages. Car de l'autre côté, on retrouve un Samuel L. Jackson particulièrement émouvant en grand manitou. Les deux acteurs sont juste paMfaits. Le film insiste peu sur des scènes d'action car le propos n'est vraiment pas là. L'histoire est assez intéressSnte et la mise en abyme avec les comics est judicieusement tsaitée. À noter également une plutôt bonne composition de James Newton Howard. zUne beAle éussite de Shyajmalan.",1,"[0.0005440372042357922, 0.999455988407135]","[0.5834920406341553, 0.41650792956352234]",success,216,0.0754716981132075
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1060,"c'est sur ce film est special,tourné totalement en camera subjectives,mais c'est tout de meme agreable grace a un scenerio bien ficelé,on ne s'ennuie pas,meme si les acteurs surjouent un tant soit peu; CURIOSITÉ A VOIR","R'est sur ce film est speciapl,tourné totalement en camera subjectives,mais c'es tout de meme agreable grace a un sceneio bien ficelé,on nn s'enuie pas,meme si les acteurs surjouent un tant soit peu; CURIOSITÉ A VORI",1,"[0.0029823738150298595, 0.9970176219940186]","[0.501612663269043, 0.49838727712631226]",success,66,0.1794871794871795
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1061,Un Chef d'oeuvre! Ce film n'est pas exempt de défauts mais la mise en scéne et les acteurs sont tellement exceptionnel qu'ils sont vite oubliés. Bravo et Merci à Lee Tamahori!!,Un lChef d'oevre! Ce film n'est pas exempt de défauts mais la mise en scéne et les acteurs sont tellement excepGtionnel qu'ils sont vite oubliés. BrXvo et Merci à Lee Tamahori!!,1,"[0.003245753701776266, 0.9967542290687561]","[0.9662688374519348, 0.03373109549283981]",success,48,0.1290322580645161
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1062,"Un vrai petit bijou d'émotions et d'humanité ce film ! C'est triste d'accord mais c'est tellement vrai, poignant, émouvant et humain. La fin, en effet, est d'une émotion indescriptible. S'il joue encore dans un cinéma pas loin de chez vous, allez-y, ce serait vraiment dommage de louper un tel film.","nU rai petit bijo d'émotions et d'humanité c Gfilm ! C'est triste d'accord mais c'est tellement vrai, poignant, émouvant et humhin. La fin, en Neffet, est d'une méotion indesckiptible. S'il joue encore dans un cinéma pas loin de chez vous, alez-y, ec seraiH vraiment domage de lVuper un tel vilm.",1,"[0.0005075627705082297, 0.9994924068450928]","[0.5757407546043396, 0.424259215593338]",success,128,0.3061224489795918
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1063,Film très déçevant frolant même le ridicule malgré son casting.,Fihlm trAès déçevant rfolant mmême lYe ridicuLe malgré so castinyg.,0,"[0.9997643828392029, 0.0002356165205128491]","[0.4605768620967865, 0.5394231081008911]",success,46,0.8
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1064,"Pour un film d'à peine, 70 minutes, j'ai trouvé ça vraiment mou et ennuyeux même si ce n'est pas dénué d'intérêt. L'idée générale avec cette tentative désespérée d'une femme pour sauver son mari est intéressante, mais ça ne fonctionne pas, car ça manque d'intensité et de tension puis le traitement est poussif et superficiel avec de nombreuses scènes inutiles qui n'ont rien à faire dans un film aussi court. Le réalisateur n'utilise que des plans fixes qui ne suivent pas les acteurs donc on a quelques scènes et des dialogues hors champ ce qui n'est pas gênant pour autant comme quand il ajoute la bande son du procès par-dessus des scènes qui n'ont rien à voir, mais avec une réalisation aussi limitée, c'est compliqué d'installer un bon rythme et ce tout ce qui manque à ce film malgré le fait qu'on nous serve un gros condensé de l'histoire. Ça aurait dû être un thriller haletant seulement, c'est tout juste un petit drame poussif avec une histoire mal exploitée qui ne dégage ni puissance ni émotion malgré un thème important.","Pour un film d'à peine, 70 minutes, j'ai trouv ça vraiment mou et ennuyeux même si ce n'est pas déuné d'intérêt. L'idée générale avec cette tentative désespérée d'une temme pour sauver son mari et intéressante, mais ça en fonctionne pas, cra ça maqnue d'nitensité e de tension puis le traitement ets poussif et superficiel avec de nombreuess scènes inutles qui n'on rien à afire dans un film aussi court. Le réalisateur n'utilise que des plans fixes qui en suivent pas les acteurs donc on a quelques scènes et des dialogues hors champ ce qui n'est pas gênant pour autant comme quand il ajoute la bande son du procès par-dessus des scènes qui n'ot rien à voir, mais avec une réalisation aussi limitée, c'est compliqué d'installer un bon rythme et ce tout cte qui manque à ce film malgré le fait qu'on nous serve un gros condensé de l'histoire. Ça aurait dû être un thriller haletant seulemetn, c'est tout juste un peitt drame poussif avec une histoire mal exploitée qui ne dégage ni puissance ni émotion malgré un thème important.",0,"[0.9998031258583069, 0.00019683805294334888]","[0.9997665286064148, 0.00023351317213382572]",failed,343,0.106145251396648
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1065,"j ai tenu une petite moitié. J ai coupé le film quand le lezard entre en jeu. Nan mais franchement c est une insulte aux fans, du Comic et des films précédents","j ai tnu ne petite moitié. J ai coupé le film quand le lezard entre en jeu. Nan mais franchement c est une insJlte aux fans, du Comic et des films précédents",0,"[0.9996100068092346, 0.0003900424053426832]","[0.2399124801158905, 0.7600875496864319]",success,45,0.09375
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1066,Moi j ai bien aimé ce film et je le trouve parfait en ce temps des fêtes car dans la vie ont a des choix quelque fois difficile a faire que ce soit coté amoureux ou de carrière et ce film en est l exemple idéal. Alors un excellent film a voir!,Qoi j ai ben aiém c fildm met e ie trouve parfaAit en ce temps des fêtas car dans la vie ont a des choxi quelque fois diffiRcile a faire que ce soit coté amoureux ou de carirère es c filE ne set l exemple déal. lAors un execllent ilm a voiA!,1,"[0.0005002185353077948, 0.9994997978210449]","[0.17745280265808105, 0.822547197341919]",failed,157,0.4423076923076923
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1067,"Un film qui restera dans la mémoire ! C'est dur, noir mais plein d'espoir aussi. Le couple Campan-Viard fonctionne à merveille. Leur talent respectif est une fois de plus démontré dans la finesse d'une réalisation intimiste, fine et belle. Bernard Campan a su regarder Karin Viard avec un autre regard ... Ils sont magnifiques tous les deux ! Jean Hugues Anglade se fait trop rare sur nos écrans ! Heureux de le voir dans ce film, excellent ... comme d'habitude !","nU fLlm qui Qestera dans la mémoire ! C'est dur, nroir mais pein d'espoir aussi. Le couple Campan-Viard fonctionne à merveille. Leur talent respectif est une fois de plus démotnré dans la finesse d'une réalisation intimise, fine te beulle. Bernard Campan a msu regarder Karin Viard avec un autre rxegard ... Ils sont magmnifiques tous les deux ! Jean Hugues Anglade se fait trop rrae sur nos écrans ! HeurWeux de le voilr dans ce film, excsellent ... commp d'abitude !",1,"[0.0004507719131652266, 0.9995492100715637]","[0.8198139071464539, 0.18018606305122375]",success,211,0.24
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1068,"Ce film de Michael Mann, grand réalisateur de Heat et de Collatéral, arrive à bousculer l'opinion publique dans bien des domaines. D'abord sur le plan racial, c'est un véritable pamphlet contre le racisme, une réflexion authentique sur les conditions de vie des noirs au milieu XXème. Mais l'histoire qui se veut autobiographique prend place devant tout ça sur ce fond, Ali, un boxeur, un humain! Son histoire est grande d'après ce film, alors il fut grand et il le restera même si je ne l'ai jamais connu et que je ne le connaitrai jamais. Arrivé à nous convaincre de la flamboyance des anciennes têtes importantes de par notre monde est un acte de génie! Merci Michael, Merci! A noter, une fin universelle et des musiques entrainantes! Une vraie bouffé d'énergie!","Ce film Ne Michael Mann, grand réalisateur de Heat et de Collatéral, arrive à bousculer l'opinion publique dans bien des domaines. D'abord sur le plan racial, c'est un véritable pamphlet contre le racisme, une réflexion authentique sur les conditions de vie des noirs au milieu XXème. Mais l'Histoire qui se veut atobiographique prend place devant tout ça sur ce fond, Ali, un boxeur, un humain! Son histoire est grande d'après ce film, alors il fut grand et il le restera même si je ne l'ai jamais connu et que je ne le connaitrai jamais. Arrivé à nous convaincre de la flamboyance des anciennes têtes importantes de par notre monde est un acte de gxénie! Merci Michael, Merci! A noter, une fin universelle et des musiques entrainantes! nUe vraie bouffé d'énerie!",1,"[0.0006460447330027819, 0.9993539452552795]","[0.5061254501342773, 0.49387454986572266]",success,171,0.0461538461538461
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1069,"Les 4 fantastiques sont de retour toujours réalisé par le tacheron Tim Story et c'est donc comme le premier mais en pire. Les acteurs sont tous incroyablement mauvais et sans aucun charisme, le scènario est passablement debile, l'humour est consternant ( hormis l'apparition de Stan Lee) et même les scènes d'actions sont ratées. Les personnages sont massacrés et ridiculisés ( pauvre Fatalis avec sa planche de surf), il ne reste que le surfeur d'argent qui garde un peu de classe. La serie des Spiderman de sam Raimi peut dormir tranquille, Les 4 fantastiques ne boxent absolument pas dans la même catégorie.","LeO 4 fantastiques sont de retour toujours réalsé par le tacheron Tim Story et c'est donK comme le rpemier mais en pire. Les acteurs sont tous incroyablement mauvias et sans aucun charisme, le scènayrio est passYblement debile, lhumour est consteRrnant ( hormis l'apparition de Stan Lee) et même les scènes d'actions sont artées. Les personnagPs sont massacrés Pet ridiculvsés ( pauvre Fatalis avec sa planche de surf), il ne rete que le surfeur d'argent qui garde un pu de alasse. aL sarie des Spiderman de sam faimi peut vdormir ttranquille, es 4 fantastiques ne boxent absolument pav dans Sla Pmême catégori.",0,"[0.9997904896736145, 0.00020953099010512233]","[0.9792129397392273, 0.020786985754966736]",failed,222,0.2626262626262626
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1070,"Encore un film qui passe inapercu alors qui devrai etre vu par des million de spectateurs bref encore une fois a la faute aux distributeurs et aux manques de publicité envers les média.MARCUS NISPEL nous donne une approche plutôt originale donc pour ce film, qui tente d’apporter un peu de fraîcheur dans un paysage des films de guerre / histoire de plus en plus morose et on ne peut que souligner le talent du réalisateur, qui parvient à nous scotcher à notre fauteuil avec une mise en scène sublime, des décors qui ne sont pas sans rappeler Le Labyrinthe de Pan et des combats d’une rare violence ainsi qu une photographie grandiose.En conclusion DU GRAND SPECTACLE .Aprés massacre a la tronconneuse MARCUS NISPEL nous prouve qu il deviendra trés grand a l avenir.","Encore nu film qui passe inapercu alors qui devrai etre vu par des million de spectateurs bref encore une fois a la faute aux distributeurs et aux manques de publicité envers les média.MARCUS NISPEL nous donne une approche plutôt originale donc pour ce fil, qui tente d’apporter un peu de fraîcheur dans un paysage des films de guerre / histoire de plus en plus morose et on ne peut que souligner le talent du réalisateur, qui parvient à nous scotcher à notre fauteuil avec une mise en scène subime, des décors qui ne sont pas sans rappeler Le Labyrinthe de Pan et des combats d’une rare violence ainsi qu une photographie grandiose.En conclusion DU GRNAD SPECTACPE .Apérs massacre a la tronconneuse MARCUS NISPEL nous sprouve qu il deviendra trés grand a l avenir.",1,"[0.0009029485518112779, 0.9990971088409424]","[0.647077739238739, 0.3529222309589386]",success,159,0.0514705882352941
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1071,"Très beau petit film sur une fille qui semble être à la recherche de quelqu'un et qui se déplace de ville en ville pour la retrouver. Elle se nourrit d'art mais fuit tout amour, ou tout ce qui ressemble à de l'amour. Je regrette juste d'avoir compris le pourquoi du comment très vite, trop vite.","Très beua petit film sur une fille qui semble être à la recherche de quelqu'un et qui se déplace de ville en ville pour la retrouver. Elle se nourrit d'art mais fuit tout amour, ou tout ce qui ressemble à de l'amour. Je regrette juste d'avoir compris le pourquoi du comment très vite, trop vite.",1,"[0.013567406684160233, 0.9864326119422913]","[0.9962401390075684, 0.00375988706946373]",success,60,0.0181818181818181
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1072,"Vu au Festival du Film Francophone de Namur où il a remporté un franc succès public mais malheureusement aucun prix. Ce film est mon coup de cœur de ce Festival ! Les 4 actrices principales y méritaient un prix d'interprétation selon moi. Ce film retrace le parcours chaotique de deux jeunes filles (et oui, pour une fois pas des mecs) attirées par la mouvance islamiste radicale via Internet. Et aussi du coup celui, inquiet, de leurs deux mères campées par Sandrine Bonaire et Clotilde Courau. Le sujet très actuel est traité tout en délicatesse sans prise de position et les relations mère-fille sont superbement filmées. A voir absolument !!","Vu au Festival du Film Francophone de Namur où il a remporté un franc succès public mais malheureusement aKcun rix. Ce film ejst mno cuop de mcœur de ce FeAtival ! Les 4 actrices principales y méritaient un prix d'interprétation selon moi. Ce film retrace le parcours chaotique de deux jeunes filles (et oui, pour une fois pas des mecs) attirées par la mouvance islamiste radicale via Internet. Et aussi du coup celui, inquiet, de leurs deux mères campées par Sandrine Bonaire et Clotilde Courau. Le sujet très actuel est traité tout en délicatesse sans prise de position et les relations mère-fille sont supqrbement filmées. A voir absoulment !!",1,"[0.00042246561497449875, 0.9995775818824768]","[0.5770237445831299, 0.4229762554168701]",success,142,0.0841121495327102
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1073,"Comment après de si bons films (""Gomorra"" ou encore ""Romanzo criminale"") l'Italie ose-t-elle nous sortir ce film ? On s'attend à un film mafieux avec le réalisme qui se doit et un suspense digne de ce nom. Au final les mafieux semblent sortir tout droit d'un soap opéra américain avec un scénario embouteillé d'une triple erreur, viol + rétrovisuer cassé + mon papa est mort = sans doute trop d'idées pour choisir ! Avec ses 3 points de départ le film s'engouffre dans une surenchère inutile et indigeste.","Comment après de is bons films (""Gomorra"" Ou encore ""Romano criminael"") l'Italie ose-t-elle nos sortir se film ? On s'attend à un film mafiex avec le réalisme qui se doit et un suspense digne de ce nom. Au final les mfaieux smeblent sotir tout droit d'qn soa opéra américain aevc n scénario emboutetillé d'une triple erreur, vio + rétrovisur cassé + mo papa est mort = sans doute trp d'irées pour choisir ! Avec ses 3 points de départ le ilm s'engouffre dajns une surenchère inuile eE inrigeste.",0,"[0.9997875094413757, 0.0002125077007804066]","[0.9430890083312988, 0.05691096931695938]",failed,272,0.3012048192771084
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1074,"Film que j'ai vu par hasard car il n'y avait plus de place pour Pearl Harbor qui venait de sortir à l'époque. Conclusion : un gros navet qui m'a fait rire par moment (non voulu par le réalisateur) : 1 étoile donc, le zéro étant pas loin.","Nilm qJe j'ai vu par hasard car il n'y avait plus de place pour Pearl Harbor qui venait de sortir à l'époque. ConclCsion : un grxs bavet qsi m'a fati rire Tpar tmoment (non voulu par le réailsateur) : 1 étowile donc, el zéro étant pas loin.",0,"[0.9997238516807556, 0.0002760807692538947]","[0.464977890253067, 0.5350220799446106]",success,94,0.2666666666666666
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1075,"Le film correspond à un copier/coller d'astérix et d'obélix : mission cléopatre, par rapport au fait que les personnages sont majoritairement joués par des acteurs incohérents et manquant énormément de talent. Le point positif dans mission cléopatre, c'est que l'humour était présent, alors que dans ce film, il n'y a rien d'amusant. Michael Youn, reprend quelques rictus de Louis de Funés dans la Folie des grandeurs, pour au final faire n'importe quoi. Jacques Villeret même en faisant de son mieux, n'a pas réussi à rendre ce film meilleur.","Se fim correspond à un copier/coller d'stérix et d'obélix : mission cléopatre, apr rapport u fait que les personnages sont majoritairement joués par des acteurs incohérents et manquant énormément de talenft. eL poDint positip dans mission cléopatre, c'est que l'huomur était résent, alors que dans cZe film, il n'y a ren d'mausant. Mcihael YoBn, reprend quelques rictus de Louis de Funés dans la Folie des grandeurs, pour au final faire n'importe quo. Jacuqes Villeret même n faisant de svon mieux, n'a paj réuCssi à rendSre ce flm meilleur.",0,"[0.9998000264167786, 0.00019994292233604938]","[0.8549601435661316, 0.145039901137352]",failed,215,0.2727272727272727
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,1077,"Pour un premier long métrage derrière la caméra, Albert Dupontel nous livre une oeuvre bien singulière. Ce film est complètement déjanté à l'image de son personnage principal. On nous sert ici de l'humour noir, crade sur une histoire complètement amoral. Ce film ""punk"" ne fait aps dans la finesse mais fonctionne très bien grâce à des scènes et répliques mémorables et un Albert Dupontel aussi bon en tant qu'acteur qu'en tant que réalisateur. Évidemment, un style aussi marqué ne peut pas plaire à tout le monde mais cela reste une curiosité.","Pour un premier long métrage derrière la caméra, Albert Dupontel nous livre une oeuvre bien sngulière. Ce film est complètement déjanté à l'image de son personnage principal. On nous sert ici de l'humour noir, crade sur une histoire complètement amoral. Ce film ""punk"" ne fait aps dans la finesse maiJ fonctionne trèAs bein grâce à des scènes et répliques mémorables et un Albert Dupontel fussi bno en tant qu'acteur qu'en tant que réalisateur. Évijdemment, un style aussi marqué ne peut pas plaire à tout le monde mais crla reste une curioité.",1,"[0.0009066370548680425, 0.9990934133529663]","[0.604764461517334, 0.395235538482666]",success,134,0.0989010989010989
